Server Version:69
TWS Time at connection:20131031 16:49:31 EST
1383252582104: Buy Book | Sell Book
1.35745 1000000 | 1.35825 1000000
1383252611060: Buy Book | Sell Book
1.35805 2000000 | 1.35805 500000
1.35800 8891900 | 1.35810 1200000
1.35795 3000000 | 1.35815 8000000
1.35785 7000000 | 1.35820 5000000
1.35745 1000000 | 1.35825 1000000
1383252611061: Buy Book | Sell Book
1.35805 2000000 | 1.35805 500000
1.35800 8891900 | 1.35810 1200000
1.35795 3000000 | 1.35815 8000000
1.35790 4000000 | 1.35820 5000000
1.35745 1000000 | 1.35825 1000000
1383252611063: Buy Book | Sell Book
1.35805 2000000 | 1.35805 500000
1.35800 8891900 | 1.35810 1200000
1.35795 3000000 | 1.35815 8000000
1.35790 4000000 | 1.35820 5000000
1.35785 7000000 | 1.35825 1000000
1383252611064: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35810 1200000
1.35795 3000000 | 1.35815 8000000
1.35790 4000000 | 1.35820 5000000
1.35785 7000000 | 1.35825 1000000
1383252611066: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 3000000 | 1.35815 8000000
1.35790 4000000 | 1.35820 5000000
1.35785 7000000 | 1.35825 1000000
1383252611067: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35820 5000000
1.35785 7000000 | 1.35825 1000000
1383252611068: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35785 7000000 | 1.35825 1000000
1383252611070: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35785 7000000 | 1.35845 100000
1383252611071: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 4000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35785 7000000 | 1.35845 100000
1383252611072: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 4000000 | 1.35825 1000000
1.35790 3000000 | 1.35830 1000000
1.35785 7000000 | 1.35845 100000
1383252611074: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 4000000 | 1.35825 1000000
1.35790 3500000 | 1.35830 1000000
1.35785 7000000 | 1.35845 100000
1383252611075: Buy Book | Sell Book
1.35805 2000000 | 1.35815 10000000
1.35800 8891900 | 1.35820 5000000
1.35795 4000000 | 1.35825 1000000
1.35790 3500000 | 1.35830 1000000
1.35785 6500000 | 1.35845 100000
1383252611077: Buy Book | Sell Book
1.35805 2000000 | 1.35810 500000
1.35800 8891900 | 1.35820 5000000
1.35795 4000000 | 1.35825 1000000
1.35790 3500000 | 1.35830 1000000
1.35785 6500000 | 1.35845 100000
1383252611078: Buy Book | Sell Book
1.35805 2000000 | 1.35810 500000
1.35800 8891900 | 1.35815 10000000
1.35795 4000000 | 1.35825 1000000
1.35790 3500000 | 1.35830 1000000
1.35785 6500000 | 1.35845 100000
1383252611079: Buy Book | Sell Book
1.35805 2000000 | 1.35810 500000
1.35800 8891900 | 1.35815 10000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35830 1000000
1.35785 6500000 | 1.35845 100000
1383252611081: Buy Book | Sell Book
1.35805 2000000 | 1.35810 500000
1.35800 8891900 | 1.35815 10000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35845 100000
1383252611082: Buy Book | Sell Book
1.35805 2000000 | 1.35810 500000
1.35800 8891900 | 1.35815 10000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611084: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 8891900 | 1.35815 10000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611085: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 10000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611087: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9000000
1.35795 4000000 | 1.35820 5000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611088: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9000000
1.35795 4000000 | 1.35820 6000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611090: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9360000
1.35795 4000000 | 1.35820 6000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611105: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9000000
1.35795 4000000 | 1.35820 6000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611108: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 3500000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611110: Buy Book | Sell Book
1.35805 4000000 | 1.35810 500000
1.35800 6891900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 3000000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611113: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 6891900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 3000000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611565: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 6891900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35785 6500000 | 1.35830 1000000
1383252611569: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 6891900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35785 5500000 | 1.35830 1000000
1383252611574: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 11391900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35785 5500000 | 1.35830 1000000
1383252611576: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 11391900 | 1.35815 9000000
1.35795 4500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35785 1000000 | 1.35830 1000000
1383252611577: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 11391900 | 1.35815 9000000
1.35795 5500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35785 1000000 | 1.35830 1000000
1383252611578: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 11391900 | 1.35815 9000000
1.35795 5500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252614842: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 13391900 | 1.35815 9000000
1.35795 5500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252614846: Buy Book | Sell Book
1.35805 4000000 | 1.35810 645000
1.35800 13391900 | 1.35815 9000000
1.35795 3500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615046: Buy Book | Sell Book
1.35805 4000000 | 1.35810 145000
1.35800 13391900 | 1.35815 9000000
1.35795 3500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615051: Buy Book | Sell Book
1.35805 4000000 | 1.35810 145000
1.35800 13391900 | 1.35815 9500000
1.35795 3500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615056: Buy Book | Sell Book
1.35805 4000000 | 1.35810 145000
1.35800 13891900 | 1.35815 9500000
1.35795 3500000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615057: Buy Book | Sell Book
1.35805 4000000 | 1.35810 145000
1.35800 13891900 | 1.35815 9500000
1.35795 3000000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615149: Buy Book | Sell Book
1.35805 4000000 | 1.35815 9860000
1.35800 13891900 | 1.35815 9500000
1.35795 3000000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615152: Buy Book | Sell Book
1.35805 4000000 | 1.35815 9860000
1.35800 13891900 | 1.35820 6000000
1.35795 3000000 | 1.35820 6000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615156: Buy Book | Sell Book
1.35805 4000000 | 1.35815 9860000
1.35800 13891900 | 1.35820 6000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35825 1000000
1.35745 1000000 | 1.35830 1000000
1383252615160: Buy Book | Sell Book
1.35805 4000000 | 1.35815 9860000
1.35800 13891900 | 1.35820 6000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35830 1000000
1383252615163: Buy Book | Sell Book
1.35805 4000000 | 1.35815 9860000
1.35800 13891900 | 1.35820 6000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615165: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 13891900 | 1.35820 6000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615166: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 14891900 | 1.35820 6000000
1.35795 3000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615168: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 14891900 | 1.35820 6000000
1.35795 2000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615250: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 10391900 | 1.35820 6000000
1.35795 2000000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615251: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 10391900 | 1.35820 6000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35745 1000000 | 1.35845 100000
1383252615661: Buy Book | Sell Book
1.35805 4145000 | 1.35815 9860000
1.35800 10391900 | 1.35820 6000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615666: Buy Book | Sell Book
1.35805 4145000 | 1.35815 8860000
1.35800 10391900 | 1.35820 6000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615668: Buy Book | Sell Book
1.35805 4145000 | 1.35815 8860000
1.35800 10391900 | 1.35820 7000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615669: Buy Book | Sell Book
1.35805 4145000 | 1.35815 7860000
1.35800 10391900 | 1.35820 7000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615670: Buy Book | Sell Book
1.35805 4145000 | 1.35815 7860000
1.35800 10391900 | 1.35820 8000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615672: Buy Book | Sell Book
1.35805 2145000 | 1.35815 7860000
1.35800 10391900 | 1.35820 8000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615673: Buy Book | Sell Book
1.35805 2145000 | 1.35815 7860000
1.35800 12391900 | 1.35820 8000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615679: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 12391900 | 1.35820 8000000
1.35795 6500000 | 1.35825 1000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615680: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 12391900 | 1.35820 8000000
1.35795 6500000 | 1.35825 3000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615765: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 11891900 | 1.35820 8000000
1.35795 6500000 | 1.35825 3000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615766: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 11891900 | 1.35820 8000000
1.35795 7000000 | 1.35825 3000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615768: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 11891900 | 1.35820 6000000
1.35795 7000000 | 1.35825 3000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615771: Buy Book | Sell Book
1.35805 2145000 | 1.35815 5860000
1.35800 11891900 | 1.35820 6000000
1.35795 7000000 | 1.35825 5000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615772: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 11891900 | 1.35820 6000000
1.35795 7000000 | 1.35825 5000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615774: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 5000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615775: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 8000000 | 1.35825 5000000
1.35790 4000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615776: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 8000000 | 1.35825 5000000
1.35790 3000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615777: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 8000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252615779: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 8000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252617098: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 13251900 | 1.35820 6000000
1.35795 8000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252617099: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5860000
1.35800 13251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252617156: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 13251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252617158: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252618631: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252618636: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252629279: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 7000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252629283: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252630508: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 6000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252630511: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 7000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252630780: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 9000000 | 1.35825 4000000
1.35790 3000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252630781: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 2000000
1.35750 1000000 | 1.35845 100000
1383252632762: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35845 100000
1383252632767: Buy Book | Sell Book
1.35805 3000000 | 1.35815 4860000
1.35800 12251900 | 1.35820 7000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252636549: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 7000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252636553: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252637369: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5860000
1.35800 12251900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252637378: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5860000
1.35805 1000000 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252637382: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5860000
1.35805 1000000 | 1.35820 6000000
1.35800 12251900 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252637386: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5860000
1.35805 1000000 | 1.35820 6000000
1.35800 12251900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252637388: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5860000
1.35805 1000000 | 1.35820 6000000
1.35800 12251900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252637470: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5645000
1.35805 1000000 | 1.35820 6000000
1.35800 12251900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252637982: Buy Book | Sell Book
1.35810 2000000 | 1.35815 5645000
1.35805 1000000 | 1.35820 6000000
1.35800 12351900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252639314: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35805 1000000 | 1.35820 6000000
1.35800 12351900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252639318: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35800 12351900 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252639320: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35795 9000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252639321: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35790 1000000 | 1.35835 1000000
1383252639322: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
1.35750 1000000 | 1.35835 1000000
1383252639524: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 9000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252639527: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35790 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252639527: Buy Book | Sell Book
1.35805 3000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35750 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252641258: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5645000
1.35800 12351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35750 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252641259: Buy Book | Sell Book
1.35805 2000000 | 1.35815 5645000
1.35800 13351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35750 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252642898: Buy Book | Sell Book
1.35805 4000000 | 1.35815 5645000
1.35800 13351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35750 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
1383252642900: Buy Book | Sell Book
1.35805 4000000 | 1.35815 5645000
1.35800 11351900 | 1.35820 6000000
1.35795 10000000 | 1.35825 4000000
1.35750 1000000 | 1.35830 1000000
0.00000 0 | 1.35835 1000000
